SEQUENCEID	NumColumns	Rank	AssignedTax
PC518008	1	sp	1792508
PC585512	8	gen	302485
PC152069	1	sp	531813
PC177307	19	sp	1063
PC630345	2	gen	152161
PC566384	1	sp	1217908
PC1140674	1	sp	1881061
PC417614	1	sp	1427356
PC476069	2	sp	35806
PC297205	192	gen	234
PC864335	2	gen	152161
PC905178	2	sp	1458307
PC672672	1	sp	702113
PC392964	1	sp	1670800
PC181049	1	sp	665118
PC1356416	11	gen	302485
PC850687	1	sp	627192
PC853085	1	sp	335975
PC465150	2	sp	35806
PC1451130	2	gen	191028
PC1257110	1	sp	1881061
PC1252833	12	sp	1063
PC551624	2	gen	152161
PC1180369	1	sp	53946
PC807084	1	sp	335975
PC468982	3	gen	165696
PC439417	23	gen	302485
PC201940	1	sp	35806
PC1543332	1	sp	1906738
PC1092393	1	sp	2200892
PC267319	2	sp	35806
PC728721	1	sp	89184
PC771636	1	sp	1739787
PC104761	1	sp	42443
PC917872	1	sp	53946
PC1430642	2	sp	502682
PC239883	2	gen	53945
PC1267915	5	gen	72173
PC1489339	2	gen	302485
PC914587	1	sp	1917485
PC1541584	1	sp	1906738
PC1308908	2	sp	1608628
PC805342	1	sp	1917485
PC1390343	1	sp	1655543
PC305882	1	sp	133924
PC492515	1	sp	670154
PC764131	1	sp	1906738
PC1167294	3	gen	165696
PC1458629	1	sp	71235
PC531587	12	sp	221822
PC667356	2	sp	543877
PC1115023	3	gen	53945
PC384985	1	sp	133924
PC899641	1	sp	1906738
PC1464371	10	sp	1063
PC508402	1	sp	117207
PC1567595	6	sp	1063
PC392833	2	sp	205844
PC1528498	2	sp	502682
PC1001450	2	sp	60890
PC912682	18	gen	302485
PC392591	2	sp	502682
PC1394376	1	sp	133924
PC502431	1	sp	1670800
PC789531	2	sp	221822
PC1372348	2	gen	34008
PC1408017	1	sp	1917485
PC900003	1	sp	335975
PC438694	304	gen	234
PC157883	6	gen	60136
PC369196	1	sp	1514904
PC1432479	3	gen	119044
PC471990	2	gen	68287
PC726850	2	sp	1458307
PC682455	1	sp	42443
PC83531	1	sp	645517
PC1338514	2	sp	35806
PC182370	1	sp	71235
PC640076	1	sp	1620421
PC1492459	2	gen	34008
PC1173756	1	sp	1855383
PC1065832	1	sp	1917485
PC536183	2	sp	1458307
PC1440864	1	sp	42443
PC1376328	2	sp	1458307
PC548784	1	sp	71235
PC1259349	1	sp	1670800
PC562693	1	sp	198252
PC215910	1	sp	1670800
PC8851	1	sp	1881061
PC79269	1	sp	1844006
PC164641	2	gen	234
PC1323907	1	sp	1286148
PC399810	1	sp	42443
PC126323	2	sp	543877
PC463501	2	sp	221822
PC408790	2	gen	68287
PC1302404	3	gen	34008
PC284897	1	sp	53946
PC120307	1	sp	531813
PC57897	1	sp	1881061
PC1231804	298	gen	234
PC1052097	2	gen	34008
PC1100057	1	sp	290400
PC1237427	1	sp	1906738
PC740809	1	sp	531813
PC492316	1	sp	41276
PC573229	3	sp	60890
PC640	1	sp	428990
PC1420246	3	gen	119044
PC1576661	2	sp	1608628
PC790874	5	gen	234
PC1132129	2	sp	543877
PC847629	2	fam	31989
PC3830	1	sp	335975
PC1213478	297	gen	234
PC1148708	2	gen	53945
PC318514	1	sp	1881061
PC696134	2	sp	543877
PC1075085	2	gen	302485
PC36631	1	sp	42443
PC1300692	1	sp	1458461
PC64259	2	gen	34008
PC777422	1	sp	290400
PC178544	1	sp	71235
PC1028376	1	sp	42443
PC1326442	1	sp	1670800
PC1227817	2	sp	543877
PC1568976	1	sp	1620421
PC720231	2	sp	1458307
PC1365161	1	sp	1609966
PC932973	1	sp	1881061
PC464434	3	gen	119044
PC1332727	1	sp	1906738
PC1277928	1	sp	531813
PC1216850	1	sp	335975
PC1075197	1	sp	133924
PC356779	3	sp	282199
PC734743	2	sp	543877
PC683302	1	sp	53946
PC1285018	262	gen	234
PC1223389	2	gen	53945
PC860356	2	gen	191028
PC704882	1	sp	290400
PC498614	1	sp	1881061
PC130561	2	gen	302485
PC843296	1	sp	71235
PC1458991	1	sp	133924
PC430537	1	sp	71235
PC1512204	1	sp	290400
PC1221967	2	sp	1608628
PC511511	1	sp	133924
PC943426	2	gen	234
PC864058	1	sp	335975
PC283764	1	sp	1881061
PC764918	5	sp	1063
PC1246956	303	gen	234
PC1283669	5	gen	72173
PC719342	2	sp	1608628
PC348589	1	sp	714899
PC44926	1	sp	42443
PC1025537	1	sp	645617
PC221647	2	sp	35806
PC476551	3	gen	119044
PC538662	1	sp	1881061
PC615183	2	gen	191028
PC866527	1	sp	2029104
PC227095	1	sp	308754
PC1318554	1	sp	1881061
PC582526	1	sp	2248761
PC107441	2	sp	1063
PC812212	1	sp	42443
PC639420	2	gen	53945
PC24437	1	sp	1316679
PC1519214	2	sp	1458307
PC290057	3	gen	119044
PC594000	1	sp	476529
PC1266084	1	sp	1906738
PC1334723	1	sp	133924
PC1206079	1	sp	290400
PC1346755	1	sp	42443
PC1054007	1	sp	133924
PC1561521	2	sp	1458307
PC634712	2	sp	543877
PC785839	5	gen	165696
PC136859	1	sp	531813
PC185062	1	sp	35806
PC297120	3	gen	119044
PC821956	3	gen	165696
PC926758	2	sp	658057
PC957926	1	sp	531813
PC141046	6	sp	221822
PC376040	295	gen	234
PC979407	1	sp	871651
PC441010	3	gen	119044
PC621295	1	sp	42443
PC1003764	0	root	1
PC1091029	1	sp	531813
PC452854	1	sp	871651
PC478207	1	sp	1685379
PC934349	2	gen	165696
PC1473345	2	gen	53945
PC708575	2	sp	35806
PC402426	2	gen	234
PC1059490	1	sp	335975
PC846672	20	gen	302485
PC780314	5	gen	302485
PC300666	1	sp	1655543
PC100705	1	sp	1917485
PC466491	2	sp	198252
PC423203	1	sp	633131
PC115482	163	gen	234
PC1313820	7	gen	60136
PC923819	1	sp	42443
PC622960	1	sp	1917485
PC841893	1	sp	71235
PC1039775	1	sp	1906738
PC1532920	2	sp	1608628
PC355739	2	sp	1458307
PC1436382	1	sp	290400
PC915366	3	gen	34008
PC842881	298	gen	234
PC777584	1	sp	335975
PC1489548	2	sp	1608628
PC1495896	2	sp	2434
PC220863	1	sp	1881061
PC1271749	2	sp	221822
PC761481	1	sp	645517
PC1285469	3	gen	302485
PC243060	3	gen	191028
PC230060	1	sp	1844006
PC1271716	1	sp	1906738
PC152720	1	sp	42443
PC1044672	2	sp	502682
PC1228805	1	sp	1217908
PC404854	1	sp	244596
PC1199362	1	sp	1063
PC128019	2	sp	1458307
PC795777	1	sp	1792508
PC1166607	1	sp	42443
PC1517036	2	sp	543877
PC947668	1	sp	476157
PC1257215	2	sp	205844
PC571863	1	sp	335975
PC167990	17	sp	1063
PC483830	1	sp	645517
PC1125802	1	sp	1906738
PC778465	1	sp	1844006
PC693526	1	sp	290400
PC1566261	1	sp	35806
PC1475426	2	sp	35806
PC496050	1	sp	171437
PC908253	1	sp	476529
PC1256910	1	sp	1917485
PC767850	1	sp	133924
PC763290	2	sp	1608628
PC479084	3	gen	165696
PC993855	1	sp	531813
PC153801	2	gen	53945
PC321594	2	gen	34008
PC1162274	3	gen	165697
PC1314112	1	sp	531813
PC1110202	1	sp	1917485
PC1554652	1	sp	1655543
PC55608	1	sp	42443
PC619211	2	sp	1608628
PC1169431	3	gen	119044
PC531821	1	sp	531813
PC791295	1	sp	1906738
PC147852	1	sp	531813
PC911353	1	sp	53946
PC1186543	1	sp	1882772
PC885452	1	sp	53946
PC1447399	1	sp	476529
PC417610	2	sp	1397108
PC1002466	2	sp	1608628
PC1114928	1	sp	308754
PC564931	2	gen	302485
PC800596	1	sp	1917485
PC65766	2	gen	53945
PC1205559	19	gen	302485
PC89890	1	sp	290400
PC511111	3	gen	191028
PC782476	1	sp	531813
PC593535	3	gen	119044
PC157554	1	sp	1620421
PC1575975	1	sp	290400
PC259831	1	sp	290400
PC243601	1	sp	1917485
PC649955	13	sp	1063
PC885108	1	sp	290400
PC1523605	1	sp	133924
PC1034989	2	sp	543877
PC1371884	2	sp	43057
PC1170308	1	sp	1397108
PC1574956	2	sp	1458307
PC5143	2	gen	152161
PC609958	2	sp	292222
PC845222	4	gen	41275
PC513647	2	gen	191028
PC1031441	1	sp	1670800
PC57668	1	sp	273168
PC1345019	2	sp	543877
PC655394	1	sp	476529
PC943085	2	sp	502682
PC49920	3	gen	34008
PC486264	1	sp	290400
PC1545865	1	sp	290400
PC30552	1	sp	290400
PC859314	21	gen	302485
PC1009427	1	sp	1906738
PC179118	14	gen	302485
PC1032206	2	gen	302485
PC1299047	1	sp	1906738
PC782600	1	sp	335975
PC74948	1	sp	1458461
PC428814	1	sp	71235
PC82835	11	fam	118882
PC959797	1	sp	418854
PC55234	1	sp	1620421
PC876649	1	sp	53946
PC900400	1	sp	1217908
PC1442293	2	sp	2434
PC74484	3	gen	165696
PC620799	1	sp	1670800
PC696463	2	sp	205844
PC897346	2	sp	1458307
PC393630	2	gen	302485
PC530843	2	sp	1608628
PC734516	1	sp	1620421
PC1256387	1	sp	531813
PC770473	8	fam	118882
PC875437	7	gen	302485
PC1221014	2	sp	35806
PC1579523	2	sp	198252
PC832661	1	sp	645517
PC336507	3	gen	53945
PC1182939	1	sp	1217908
PC703324	3	gen	119044
PC49832	2	sp	35806
PC1118090	1	sp	2072936
PC1472069	1	sp	1670800
PC1413111	3	sp	1063
PC1334951	10	sp	1063
PC861755	1	sp	702113
PC297460	1	sp	71235
PC1015726	2	sp	1397108
PC895312	1	sp	1906738
PC808488	2	sp	205844
PC1312814	13	gen	302485
PC1256295	1	sp	1655543
PC470038	1	sp	215813
PC410332	3	sp	221822
PC667523	2	gen	85
PC1035993	3	gen	34008
PC893526	2	gen	302485
PC1573211	2	sp	2434
PC1178898	1	sp	290400
PC494191	1	sp	53946
PC1221661	1	sp	1458461
PC245172	1	sp	1217908
PC958162	1	sp	53946
PC1571354	1	sp	1481893
PC613670	1	sp	198252
PC7758	2	sp	1458307
PC763087	13	sp	1063
PC251547	1	sp	531813
PC1237819	1	sp	1906738
PC615228	1	sp	290400
PC1373793	1	sp	198252
PC1553922	1	sp	1906738
PC1025324	8	sp	1063
PC1388584	1	sp	1208324
PC1107748	6	sp	221822
PC1550571	10	sp	221822
PC205808	1	sp	1736443
PC581205	2	sp	1063
PC94547	4	gen	165696
PC1277305	1	sp	1670800
PC1019731	1	sp	53946
PC943849	2	gen	53945
PC621355	2	sp	1397108
PC1469310	8	gen	234
PC1431306	1	sp	1670800
PC117084	8	sp	221822
PC45210	6	gen	1060
PC247252	1	sp	1670800
PC1576592	2	sp	999627
PC314869	1	sp	1855282
PC786454	1	sp	645517
PC1157073	229	gen	234
PC949580	3	fam	31989
PC1199682	1	sp	1670800
PC78656	3	gen	41275
PC1570493	1	sp	1922219
PC867176	1	sp	335975
PC509469	1	sp	42443
PC1282836	1	sp	531813
PC673367	1	sp	290400
PC172353	2	gen	165696
PC605794	1	sp	1670800
PC88250	1	sp	1906738
PC681704	1	sp	205844
PC489531	1	sp	42443
PC1181030	2	sp	1458307
PC307404	2	sp	35806
PC499629	1	sp	1881061
PC232048	2	fam	31989
PC64277	4	sp	198252
PC1105868	1	sp	244596
PC247944	2	gen	60136
PC462996	1	sp	71235
PC1058041	1	sp	1906738
PC794266	1	sp	1620421
PC735856	5	gen	72173
PC438718	1	sp	1917485
PC953492	5	gen	191028
PC1368997	2	sp	1458307
PC637664	1	sp	290400
PC846153	1	sp	335975
PC694465	2	sp	1458307
PC1452579	1	sp	702113
PC647200	1	sp	531813
PC718393	2	sp	1397108
PC597787	304	gen	234
PC621342	1	sp	702113
PC1190977	1	sp	42443
PC1207355	3	gen	119044
PC124214	3	gen	165696
PC341936	1	sp	531813
PC42880	1	sp	1670800
PC667361	1	sp	531813
PC1199137	1	sp	531813
PC152044	2	gen	72173
PC1089005	1	sp	290400
PC1240371	2	gen	234
PC189381	1	sp	335975
PC893655	1	sp	1670800
PC417308	2	sp	502682
PC819341	1	sp	335975
PC866765	3	sp	1063
PC1422640	2	sp	2434
PC433728	1	sp	531813
PC1520619	1	sp	2072936
PC56949	1	sp	1670800
PC1137629	1	sp	2495581
PC242717	1	sp	531813
PC1156036	1	sp	1620421
PC1030312	1	sp	1620421
PC1282330	1	sp	53946
PC120008	1	sp	1542388
PC1512878	0	root	1
PC13248	1	sp	290400
PC1402019	5	gen	41275
PC1470708	1	sp	290400
PC25302	1	sp	290400
PC738858	1	sp	365340
PC597685	1	sp	2055955
PC337789	1	sp	645517
PC331151	1	sp	53946
PC223852	1	sp	53946
PC86709	15	gen	302485
PC300655	5	gen	302485
PC1187106	1	sp	531813
PC1090754	1	sp	1514904
PC968627	1	sp	645517
PC763198	1	sp	2248761
PC609454	1	sp	996342
PC1193016	1	sp	42443
PC166088	1	sp	1881061
PC1235840	2	sp	1608628
PC1414774	2	gen	165696
PC997787	2	gen	165696
PC747800	5	gen	60136
PC666362	1	sp	1211806
PC1221949	2	gen	152161
PC111335	2	gen	152161
PC1295999	1	sp	428990
PC1390094	1	sp	198252
PC405864	2	gen	302485
PC1342603	1	sp	34004
PC31294	3	sp	60890
PC581500	1	sp	531813
PC891008	1	sp	35806
PC790317	3	gen	119044
PC590012	2	sp	1458307
PC503696	1	sp	335975
PC1398583	1	sp	702113
PC1311836	1	sp	1906738
PC600899	1	sp	1389005
PC901024	303	gen	234
PC545606	1	sp	1852017
PC1359963	1	sp	506591
PC828722	10	gen	302485
PC962573	3	fam	31989
PC1384443	1	sp	290400
PC1343921	2	sp	60890
PC279547	2	gen	41275
PC1221865	7	sp	1063
PC715616	2	gen	191028
PC412924	2	sp	35806
PC1322575	2	gen	302485
PC1105525	14	sp	1063
PC766225	1	sp	1670800
PC526737	1	sp	35806
PC50120	2	gen	53945
PC845860	1	sp	53946
PC1262206	8	gen	234
PC70818	304	gen	234
PC348405	1	sp	42443
PC1119770	5	gen	41275
PC1298881	1	sp	335975
PC250634	1	sp	42443
PC505644	2	sp	502682
PC364536	1	sp	1670800
PC547862	2	sp	205844
PC271467	1	sp	208216
PC154914	1	sp	1670800
PC90417	5	sp	221822
PC29554	1	sp	290400
PC1103694	2	sp	543877
PC776778	2	sp	205844
PC83047	1	sp	1217908
PC694592	1	sp	198252
PC766741	1	sp	71235
PC1477943	1	sp	335975
PC1294551	1	sp	34004
PC120491	1	sp	290400
PC796002	2	sp	2434
PC353794	1	sp	335975
PC621443	1	sp	42443
PC1062011	2	sp	2434
PC1190157	1	sp	1217908
PC761021	1	sp	308754
PC46546	1	sp	335975
PC319530	1	sp	290400
PC69044	7	gen	41275
PC1510605	1	sp	42443
PC1246507	3	gen	119044
PC1290777	1	sp	53946
PC1514177	12	gen	302485
PC710167	1	sp	418854
PC257656	2	gen	152161
PC359836	1	sp	71235
PC671709	3	sp	1063
PC110963	1	sp	1906738
PC3502	3	gen	60136
PC795266	2	gen	191028
PC761031	1	sp	53946
PC400315	2	sp	543877
PC716335	1	sp	290400
PC208165	234	gen	234
PC1252922	1	sp	335975
PC285122	1	sp	290400
PC132666	2	gen	191028
PC552380	1	sp	1620421
PC1568098	1	sp	531813
PC713165	1	sp	1670800
PC1486007	3	gen	119044
PC1424691	2	sp	502682
PC382041	1	sp	53946
PC39737	2	sp	1458307
PC134058	0	root	1
PC170840	3	gen	119044
PC1396585	1	sp	335975
PC911960	2	sp	35806
PC1375005	1	sp	2072936
PC618643	1	sp	42443
PC1270004	1	sp	1670800
PC1173148	2	sp	35806
PC1543553	2	sp	35806
PC901774	2	sp	543877
PC232381	16	gen	302485
PC1101606	1	sp	645517
PC163009	1	sp	1917485
PC729829	1	sp	531813
PC503789	1	sp	53946
PC927909	2	gen	302485
PC542685	1	sp	1906738
PC74903	1	sp	1620421
PC1171126	1	sp	133924
PC301750	1	sp	1655543
PC1280377	1	sp	42443
PC1153029	1	sp	335975
PC1144655	11	sp	221822
PC361405	2	sp	1608628
PC478230	2	sp	1608628
PC572066	4	gen	165696
PC1141923	1	sp	42443
PC939237	2	sp	2434
PC1151319	2	sp	198252
PC312069	1	sp	871651
PC154801	2	sp	2434
PC1385882	1	sp	1620421
PC1004381	1	sp	308754
PC36389	1	sp	1620421
PC1218377	2	gen	191028
PC467784	3	sp	282199
PC58875	295	gen	234
PC334340	2	sp	1458307
PC865795	3	gen	302485
PC240655	1	sp	290400
PC541407	3	sp	198252
PC958914	2	sp	1458307
PC1231651	1	sp	290400
PC30638	2	gen	152161
PC557803	1	sp	1342301
PC86512	1	sp	1620421
PC1397690	1	sp	531813
PC870776	1	sp	1917485
PC905572	1	sp	1917485
PC681100	1	sp	1217908
PC535046	1	sp	1670800
PC1453280	1	sp	365340
PC1172847	3	gen	234
PC739191	1	sp	290400
PC1351669	1	sp	1881061
PC744415	1	sp	1172626
PC143443	1	sp	335975
PC1221595	6	gen	234
PC135230	1	sp	133924
PC1004798	2	sp	1608628
PC1254116	1	sp	418854
PC1483134	1	sp	53946
PC598353	2	sp	1156985
PC246804	1	sp	531813
PC56732	1	sp	42443
PC1236023	1	sp	198252
PC1473454	1	sp	702113
PC311340	1	sp	1620421
PC947610	2	gen	53945
PC594800	294	gen	234
PC1523011	1	sp	290400
PC69441	1	sp	1211806
PC861520	2	sp	60890
PC617823	2	sp	1608628
PC1154437	1	sp	1655543
PC1551038	1	sp	2282382
PC1529843	1	sp	290400
PC333154	5	gen	165696
PC145422	3	gen	302485
PC824728	1	sp	1881061
PC88060	2	sp	2434
PC355934	1	sp	290400
PC1536603	1	sp	1881061
PC1159256	2	sp	502682
PC435600	5	sp	1063
PC726971	1	sp	1655543
PC1051175	2	sp	1458307
PC517521	1	sp	308754
PC181103	1	sp	42443
PC1231620	1	sp	290400
PC1306418	1	sp	71235
PC760109	1	sp	53946
PC134448	1	sp	1208324
PC1412196	303	gen	234
PC875629	1	sp	215813
PC646928	5	gen	302485
PC667670	1	sp	440168
PC386755	1	sp	42443
PC712474	1	sp	53946
PC291158	1	sp	391589
PC1420969	1	sp	1579316
PC1550946	7	gen	1060
PC676279	2	gen	60136
PC481576	1	sp	133924
PC204572	2	sp	1458307
PC562726	1	sp	335975
PC1137442	2	sp	1063
PC1160071	2	sp	1458307
PC1513637	1	sp	1917485
PC442933	2	sp	35806
PC1370725	3	sp	445629
PC440712	5	gen	41275
PC567590	2	sp	221822
PC130113	1	sp	1620421
PC806666	1	sp	1792508
PC1250298	4	sp	221822
PC1311870	1	sp	42443
PC1022733	1	sp	1225655
PC345428	2	sp	502682
PC484851	2	sp	543877
PC741550	1	sp	53946
PC106128	1	sp	133924
PC1381354	1	sp	52603
PC1285145	3	sp	198252
PC516013	3	gen	119044
PC337366	1	sp	215813
PC1362422	1	sp	71235
PC955934	1	sp	35806
PC691937	2	sp	543877
PC406200	1	sp	53946
PC1378933	1	sp	1906738
PC199600	2	sp	60890
PC1487024	2	sp	1402135
PC1410892	2	gen	152161
PC152956	13	sp	1063
PC1048856	1	sp	1655543
PC1458998	1	sp	290400
PC297408	11	gen	1060
PC1029184	2	gen	165696
PC328851	1	sp	1917485
PC102717	3	gen	34008
PC1510691	1	sp	41276
PC269080	1	sp	335975
PC7304	14	sp	1063
PC23719	1	sp	290400
PC1378361	1	sp	53946
PC1240882	16	gen	302485
PC756902	1	sp	702113
PC1169337	2	sp	1608628
PC1306555	1	sp	1906738
PC541889	1	sp	531813
PC1278836	1	sp	42443
PC629061	10	sp	221822
PC98427	1	sp	1906738
PC361710	2	gen	53945
PC1547517	1	sp	53946
PC437815	3	gen	119044
PC840382	1	sp	702113
PC1348651	1	sp	1547437
PC359686	1	sp	133924
PC912342	1	sp	1792508
PC255418	1	sp	1670800
PC278619	1	sp	53946
PC1007165	2	sp	35806
PC360054	1	sp	290400
PC1061949	1	sp	290400
PC1361144	1	sp	34004
PC1520781	2	gen	41275
PC1159472	1	sp	1389005
PC750494	1	sp	702113
PC1015655	2	sp	1458307
PC1152121	2	gen	60136
PC69478	1	sp	290400
PC437799	1	sp	335975
PC916278	2	sp	1063
PC479680	1	sp	1397108
PC252709	1	sp	53946
PC1047216	1	sp	476529
PC803110	1	sp	290400
PC710004	2	fam	31989
PC727307	1	sp	1217908
PC1079447	1	sp	42443
PC850217	2	gen	191028
PC387826	2	gen	234
PC1119893	2	sp	543877
PC41476	1	sp	290400
PC477514	1	sp	1922219
PC91184	2	sp	1608628
PC903389	3	gen	165696
PC714355	2	gen	68287
PC923084	2	sp	1608628
PC629944	12	sp	1063
PC700852	1	sp	290400
PC661873	4	gen	60136
PC1314502	2	gen	191028
PC1387420	1	sp	645517
PC204001	1	sp	531813
PC193448	1	sp	187304
PC668125	2	gen	165697
PC1216124	2	sp	1458307
PC1366633	1	sp	42443
PC75627	1	sp	133924
PC1568948	1	sp	1217908
PC305393	2	sp	60890
PC363995	1	sp	645517
PC266098	3	gen	119044
PC1564606	2	gen	191028
PC170428	3	gen	53945
PC1084212	1	sp	428990
PC1317129	2	sp	1608628
PC711326	1	sp	1917485
PC96024	2	fam	31989
PC63114	3	gen	119044
PC864834	1	sp	1458461
PC15644	2	sp	2434
PC1501015	3	sp	221822
PC1481468	7	sp	1063
PC521914	1	sp	1458461
PC1328537	2	sp	205844
PC779887	2	sp	205844
PC1060350	1	sp	53946
PC514717	1	sp	531813
PC827939	1	sp	35806
PC1056870	3	gen	119044
PC195574	3	gen	119044
PC1571627	2	sp	543877
PC439763	5	sp	92945
PC1110418	1	sp	53946
PC360151	3	gen	119044
PC1325523	1	sp	71235
PC575135	2	sp	543877
PC534445	1	sp	418854
PC928297	1	sp	1917485
PC1133707	1	sp	1670800
PC319	1	sp	645517
PC3740	2	gen	53945
PC105184	1	sp	1792508
PC101922	2	sp	543877
PC140716	1	sp	536018
PC1386276	1	sp	335975
PC901147	2	sp	543877
PC1234873	1	sp	42443
PC139852	1	sp	1670800
PC761469	1	sp	53946
PC510030	1	sp	53946
PC962944	1	sp	1458461
PC618952	1	sp	1655543
PC1008842	1	sp	531813
PC1179416	1	sp	1389005
PC1032520	12	sp	221822
PC1086030	1	sp	394264
PC412175	1	sp	335975
PC384641	296	gen	234
PC1050035	2	sp	35806
PC492087	16	sp	1063
PC212496	243	gen	234
PC598995	1	sp	1906738
PC1349476	1	sp	1620421
PC953162	2	sp	29461
PC1413985	1	sp	290400
PC928234	16	sp	1063
PC431059	3	gen	165696
PC769516	2	gen	152161
PC210868	3	gen	165696
PC1496392	1	sp	1247963
PC1251474	1	sp	42443
PC878301	1	sp	1217908
PC1268730	1	sp	308754
PC479131	1	sp	1906738
PC810819	1	sp	133924
PC1579142	2	gen	302485
PC966114	18	gen	302485
PC1437957	2	gen	165696
PC1496436	1	sp	1792508
PC620410	2	sp	35806
PC935103	3	gen	119044
PC454213	1	sp	42443
PC662784	1	sp	335975
PC819400	1	sp	1208324
PC1363078	1	sp	1736587
PC58263	2	sp	48935
PC481024	228	gen	234
PC955693	1	sp	290400
PC302960	1	sp	1792508
PC1441665	2	sp	543877
PC897455	1	sp	290400
PC1111475	1	sp	290400
PC1209692	15	sp	1063
PC538896	1	sp	1458461
PC388789	2	sp	2434
PC166786	2	sp	221822
PC1464732	1	sp	1917485
PC989640	1	sp	335975
PC528914	1	sp	645517
PC806158	1	sp	53946
PC930170	5	gen	72173
PC55728	1	sp	290400
PC444532	1	sp	1670800
PC62954	5	gen	72173
PC25096	1	sp	1917485
PC1566127	1	sp	335975
PC1511433	2	gen	152161
PC433685	2	gen	302485
PC1107132	13	sp	1063
PC1091309	2	sp	205844
PC921827	2	sp	1608628
PC261842	1	sp	290400
PC1322846	8	gen	302485
PC1387376	1	sp	2488730
PC123879	2	sp	221822
PC764602	8	gen	1060
PC841794	1	sp	1670800
PC169038	1	sp	1655543
PC54687	1	sp	702113
PC532450	1	sp	531813
PC658019	2	sp	35806
PC537433	1	sp	198252
PC638783	2	ordr	204457
PC395473	1	sp	42443
PC1273986	1	sp	1917485
PC806279	1	sp	42443
PC676410	1	sp	41276
PC1291141	2	gen	53945
PC1055032	1	sp	2248761
PC1447967	1	sp	531813
PC1059670	1	sp	290400
PC490753	1	sp	1906738
PC1025219	1	sp	53946
PC189285	1	sp	1348853
PC1283118	2	sp	205844
PC512574	8	gen	234
PC1554818	1	sp	2037914
PC686170	18	sp	221822
PC623510	1	sp	215813
PC1057557	3	gen	60136
PC1464374	1	sp	531813
PC209671	1	sp	1514904
PC446590	2	sp	221822
PC1110697	1	sp	476157
PC1394499	2	gen	258255
PC199171	2	gen	234
PC28388	2	gen	68287
PC40824	10	sp	1063
PC867672	1	sp	133924
PC866185	1	sp	290400
PC30882	1	sp	1906738
PC600463	1	sp	1881061
PC47242	1	sp	290400
PC1374525	1	sp	290400
PC748540	1	sp	604088
PC1453232	1	sp	335975
PC1564547	1	sp	133924
PC1265276	2	sp	502682
PC286511	1	sp	35806
PC1125087	304	gen	234
PC179826	1	sp	198252
PC178473	1	sp	335975
PC1449551	11	sp	221822
PC1294434	1	sp	1917485
PC594670	1	sp	1906738
PC342369	1	sp	1670800
PC849480	0	root	1
PC1405329	1	sp	531813
PC1153104	2	sp	205844
PC28574	1	sp	290400
PC584869	1	sp	71235
PC3806	3	gen	2433
PC941300	1	sp	42443
PC79349	1	sp	308754
PC438281	1	sp	531813
PC1202787	3	sp	445629
PC1122434	1	sp	531813
PC463978	1	sp	1670800
PC492647	1	sp	1917485
PC858203	1	sp	1670800
PC25472	2	gen	53945
PC1044202	1	sp	290400
PC1225718	2	sp	1458307
PC815721	1	sp	1670800
PC675679	1	sp	1917485
PC875018	2	fam	31989
PC1537380	1	sp	335975
PC1218036	2	gen	152161
PC1566444	2	gen	191028
PC1329046	2	fam	31989
PC1371050	250	gen	234
PC629361	1	sp	1917485
PC500194	1	sp	53946
PC357612	1	sp	1739787
PC1155775	1	sp	1670800
PC1582373	1	sp	41276
PC304515	1	sp	418854
PC938155	2	gen	234
PC419906	1	sp	1620421
PC1361447	2	sp	1608628
PC943065	1	sp	290400
PC1259748	5	gen	1060
PC307787	2	sp	543877
PC1029959	1	sp	171437
PC561970	3	gen	119044
PC1339382	3	sp	1063
PC623250	1	sp	1609966
PC863005	1	sp	531813
PC1113158	1	sp	1670800
PC776186	2	sp	1458307
PC58274	2	gen	53945
PC910460	1	sp	53946
PC1565544	1	sp	1670800
PC528913	2	sp	35806
PC594727	2	gen	302485
PC934273	2	sp	205844
PC898688	1	sp	2070369
PC1490636	1	sp	42443
PC68476	15	gen	302485
PC946869	16	sp	1063
PC931029	2	fam	31989
PC762176	1	sp	1670800
PC933847	1	sp	53946
PC62023	3	gen	165696
PC519516	1	sp	290400
PC456134	1	sp	531813
PC807044	273	gen	234
PC1273522	2	sp	2434
PC1285287	2	sp	35806
PC1218542	2	sp	198252
PC110114	25	gen	302485
PC415803	9	gen	302485
PC114666	9	sp	221822
PC1276552	1	sp	335975
PC229436	2	gen	165696
PC1519514	291	gen	234
PC1461621	1	sp	42443
PC347074	2	sp	502682
PC1298157	1	sp	290400
PC1372062	8	sp	1063
PC1100476	1	sp	1288970
PC1530032	2	sp	35806
PC425517	2	sp	221822
PC1185055	1	sp	1881061
PC950929	1	sp	365340
PC1460165	16	sp	1063
PC1439404	2	sp	205844
PC1070406	1	sp	1670800
PC1491727	8	gen	302485
PC1275506	2	sp	2434
PC798606	1	sp	42443
PC663748	1	sp	476157
PC795069	1	sp	1670800
PC1381178	1	sp	53946
PC130824	1	sp	53946
PC371795	1	sp	1881061
PC1020250	1	sp	290400
PC390010	1	sp	290400
PC723888	8	gen	302485
PC226179	1	sp	42443
PC40728	1	sp	335975
PC355817	1	sp	1063
PC145855	1	sp	1670800
PC517361	1	sp	335975
PC140114	12	sp	221822
PC1363360	1	sp	1670800
PC996223	13	sp	1063
PC679050	1	sp	1670800
PC1445063	2	gen	302485
PC1544077	3	gen	165695
PC402265	2	sp	1458307
